Time - Plot 0,Amplitude - Plot 0,Amplitude - Plot 1
0.2428,-13.6,9
0.2429,-13.6,9.2
0.243,-13.6,9.2
0.2431,-13.6,9.2
0.2432,-13.6,9.2
0.2433,-13.6,9.2
0.2434,-13.6,9.4
0.2435,-13.6,9.2
0.2436,-13.6,9.2
0.2437,-13.6,9.4
0.2438,-13.6,9.4
0.2439,-13.6,9.4
0.244,-13.6,9.4
0.2441,-13.6,9.4
0.2442,-13.6,9.4
0.2443,-13.6,9.4
0.2444,-13.4,9.6
0.2445,-13.4,9.6
0.2446,-13.6,9.6
0.2447,-13.6,9.6
0.2448,-13.6,9.6
0.2449,-13.4,9.6
0.245,-13.6,9.6
0.2451,-13.6,9.6
0.2452,-13.6,9.6
0.2453,-13.6,9.8
0.2454,-13.6,9.8
0.2455,-13.6,9.8
0.2456,-13.6,9.8
0.2457,-13.6,9.8
0.2458,-13.6,9.8
0.2459,-13.6,9.8
0.246,-13.6,9.8
0.2461,-13.6,9.8
0.2462,-13.4,9.8
0.2463,-13.6,9.8
0.2464,-13.6,10
0.2465,-13.6,9.8
0.2466,-13.6,10
0.2467,-13.4,9.8
0.2468,-13.6,10
0.2469,-13.6,10
0.247,-13.6,10
0.2471,-13.6,10
0.2472,-13.6,10
0.2473,-13.6,10
0.2474,-13.6,10
0.2475,-13.6,10
0.2476,-13.4,10
0.2477,-13.6,10
0.2478,-13.6,10
0.2479,-13.6,10
0.248,-13.4,10.2
0.2481,-13.4,10
0.2482,-13.4,10
0.2483,-13.6,10.2
0.2484,-13.6,10.2
0.2485,-13.6,10
0.2486,-13.6,10
0.2487,-13.4,10
0.2488,-13.4,10.2
0.2489,-13.6,10.2
0.249,-13.6,10.2
0.2491,-13.6,10.2
0.2492,-13.6,10.2
0.2493,-13.6,10.2
0.2494,-13.4,10
0.2495,-13.6,10
0.2496,-13.6,10.2
0.2497,-13.4,10.2
0.2498,-13.6,10
0.2499,-13.6,10.2
