Time - Plot 0,Amplitude - Plot 1,Amplitude - Plot 0
8.71E-05,-1.8,-4.4
8.71E-05,-1.6,-4.4
8.72E-05,-1.8,-4.6
8.72E-05,-1.8,-4.2
8.72E-05,-1.8,-4.2
8.73E-05,-2,-4
8.73E-05,-1.8,-4
8.74E-05,-2,-4.2
8.74E-05,-2,-4
8.74E-05,-1.8,-4
8.75E-05,-1.8,-3.8
8.75E-05,-1.8,-4
8.76E-05,-1.8,-3.8
8.76E-05,-1.8,-3.8
8.76E-05,-2,-4
8.77E-05,-1.8,-3.6
8.77E-05,-2,-3.6
8.78E-05,-1.8,-3.8
8.78E-05,-2,-3.6
8.78E-05,-2,-3.6
8.79E-05,-1.8,-3.4
8.79E-05,-2.2,-3.6
8.80E-05,-2,-3.2
8.80E-05,-2,-3.2
8.80E-05,-2.4,-3.2
8.81E-05,-2.4,-3.2
8.81E-05,-2.2,-3.2
8.82E-05,-2.4,-3.4
8.82E-05,-2.2,-3.2
8.82E-05,-2.2,-3.2
8.83E-05,-2.2,-3
8.83E-05,-2.6,-3
8.84E-05,-2.4,-2.8
8.84E-05,-2.2,-3
8.84E-05,-2.6,-2.6
8.85E-05,-2.4,-2.8
8.85E-05,-2.6,-2.6
8.86E-05,-2.4,-2.4
8.86E-05,-2.2,-2.6
8.86E-05,-2.4,-2.6
8.87E-05,-2.8,-2.6
8.87E-05,-2.8,-2.4
8.88E-05,-2.8,-2.4
8.88E-05,-2.8,-2
8.88E-05,-2.6,-2.2
8.89E-05,-2.6,-2
8.89E-05,-2.6,-2
8.90E-05,-2.6,-2.2
8.90E-05,-2.6,-1.8
8.90E-05,-2.4,-2
8.91E-05,-2.4,-2.2
8.91E-05,-2.4,-2
8.92E-05,-2.2,-1.6
8.92E-05,-2,-1.6
8.92E-05,-2.2,-1.6
8.93E-05,-2.4,-1.6
8.93E-05,-2.2,-1.4
8.94E-05,-2.2,-1.2
8.94E-05,-2,-1.2
8.94E-05,-2.2,-1.4
8.95E-05,-2,-1.4
8.95E-05,-2.2,-1.2
8.96E-05,-2,-1.2
8.96E-05,-1.8,-1.2
8.96E-05,-1.8,-0.8
8.97E-05,-2,-1
8.97E-05,-1.8,-1
8.98E-05,-2,-0.8
8.98E-05,-1.6,-0.6
8.98E-05,-1.8,-0.8
8.99E-05,-1.8,-0.6
8.99E-05,-1.8,-0.4
9.00E-05,-1.8,-0.6
9.00E-05,-1.8,-0.6
9.00E-05,-1.6,-0.4
9.01E-05,-1.4,-0.2
9.01E-05,-1.4,-0.2
9.02E-05,-1.4,-0.2
9.02E-05,-1.4,0
9.02E-05,-1.4,0
9.03E-05,-1.4,0.2
9.03E-05,-1.4,0.2
9.04E-05,-1.4,0.2
9.04E-05,-1.4,0.2
9.04E-05,-0.8,0.4
9.05E-05,-1.2,0.4
9.05E-05,-1,0.4
9.06E-05,-1,0.4
9.06E-05,-1.2,0.4
9.06E-05,-1,0.6
9.07E-05,-1,0.6
9.07E-05,-0.8,1
9.08E-05,-1,1
9.08E-05,-0.8,0.8
9.08E-05,-0.6,1.2
9.09E-05,-1,1.2
9.09E-05,-0.8,1
9.10E-05,-0.8,1
9.10E-05,-0.8,1.2
9.10E-05,-0.6,1.4
9.11E-05,-0.6,1.4
9.11E-05,-0.6,1
9.12E-05,-0.6,1.8
9.12E-05,-0.6,1.4
9.12E-05,-0.6,2
9.13E-05,-0.6,1.6
9.13E-05,-0.6,1.8
9.14E-05,-0.6,1.8
9.14E-05,-0.6,2
9.14E-05,-0.6,2
9.15E-05,-0.4,2
9.15E-05,-0.2,2
9.16E-05,0,2.2
9.16E-05,-0.4,2
9.16E-05,-0.4,2.4
9.17E-05,-0.2,2.4
9.17E-05,-0.2,2.4
9.18E-05,0.2,2.2
9.18E-05,0.2,2.4
9.18E-05,0.2,2.6
9.19E-05,0,2.4
9.19E-05,-0.2,2.6
9.20E-05,0,2.6
9.20E-05,0,2.6
9.20E-05,0.2,2.8
9.21E-05,0,2.8
9.21E-05,0.2,2.6
9.22E-05,0.4,3
9.22E-05,0.4,3
9.22E-05,0.4,3.2
9.23E-05,0.4,3
9.23E-05,0.4,3.2
9.24E-05,0.4,3.2
9.24E-05,0.6,3.6
9.24E-05,0.2,3.4
9.25E-05,0.6,3.4
9.25E-05,0.4,3.2
9.26E-05,0.6,3.4
9.26E-05,0.6,3.6
9.26E-05,0.6,3.4
9.27E-05,0.6,3.6
9.27E-05,0.6,3.6
9.28E-05,0.6,3.8
9.28E-05,0.8,3.6
9.28E-05,0.8,3.6
9.29E-05,0.8,3.8
9.29E-05,0.8,4
9.30E-05,1,4
9.30E-05,1,3.8
9.30E-05,1,3.8
9.31E-05,1,4
9.31E-05,1.2,4.2
9.32E-05,1.2,4.2
9.32E-05,1.2,4.2
9.32E-05,1.4,4.2
9.33E-05,1.2,4.2
9.33E-05,1.2,4.4
9.34E-05,1.4,4.8
9.34E-05,1.4,4.2
9.34E-05,1.4,4.4
9.35E-05,1.2,4.6
9.35E-05,1.4,4.4
9.36E-05,1.4,4.4
9.36E-05,1.6,4.4
9.36E-05,1.4,4.6
9.37E-05,1.6,4.6
9.37E-05,1.4,4.8
9.38E-05,1.4,4.6
9.38E-05,1.6,4.6
9.38E-05,1.6,4.6
9.39E-05,1.8,4.8
9.39E-05,1.6,5
9.40E-05,1.6,4.8
9.40E-05,1.6,5
9.40E-05,1.8,4.6
9.41E-05,1.8,4.8
9.41E-05,2,4.8
9.42E-05,1.8,4.8
9.42E-05,2.2,4.8
9.42E-05,2,5
9.43E-05,2,5
9.43E-05,1.8,5.2
9.44E-05,2,4.8
9.44E-05,2.4,4.8
9.44E-05,2.2,4.8
9.45E-05,2.2,5
9.45E-05,2.2,5
9.46E-05,2.2,4.8
9.46E-05,2.2,5
9.46E-05,2.2,5
9.47E-05,2.2,5.2
9.47E-05,2.2,5
9.48E-05,2.6,5.2
9.48E-05,2.8,5.2
9.48E-05,2.4,5.2
9.49E-05,2.4,5.2
9.49E-05,2.6,4.8
9.50E-05,2.8,5
9.50E-05,2.8,5.2
9.50E-05,2.6,5.2
9.51E-05,2.8,5
9.51E-05,2.6,5.2
9.52E-05,2.6,5.4
9.52E-05,2.6,5.2
9.52E-05,2.8,5.2
9.53E-05,2.6,5
9.53E-05,2.4,5.4
9.54E-05,2.8,5
9.54E-05,2.6,5.2
9.54E-05,2.8,5.2
9.55E-05,2.8,5
9.55E-05,3.2,5
9.56E-05,3,5
9.56E-05,3,5.2
9.56E-05,3,5.2
9.57E-05,3,5
9.57E-05,3.2,5.2
9.58E-05,3.2,5.2
9.58E-05,3.2,5.2
9.58E-05,3.2,4.8
9.59E-05,3.2,5.2
9.59E-05,3.2,5.2
9.60E-05,3.2,5
9.60E-05,3.4,5.2
9.60E-05,3.4,5.2
9.61E-05,3.2,4.8
9.61E-05,3.4,5.4
9.62E-05,3.4,5
9.62E-05,3.4,5.2
9.62E-05,3.6,5
9.63E-05,3.6,5.2
9.63E-05,3.8,4.8
9.64E-05,3.6,5.2
9.64E-05,3.4,5
9.64E-05,3.6,5
9.65E-05,3.6,4.8
9.65E-05,3.8,4.8
9.66E-05,3.8,5
9.66E-05,3.6,4.8
9.66E-05,3.6,4.8
9.67E-05,3.8,4.8
9.67E-05,3.6,4.8
9.68E-05,3.6,4.4
9.68E-05,3.6,4.6
9.68E-05,3.8,4.8
9.69E-05,3.8,4.6
9.69E-05,3.8,5
9.70E-05,4,4.6
9.70E-05,4,4.4
9.70E-05,3.8,4.4
9.71E-05,4,4.4
9.71E-05,4.2,4.4
9.72E-05,4,4.2
9.72E-05,4,4.2
9.72E-05,4.2,4.2
9.73E-05,4.2,4.2
9.73E-05,4.2,4.6
9.74E-05,4.4,4
9.74E-05,4.4,4.2
9.74E-05,4.2,4
9.75E-05,4.2,4
9.75E-05,4.2,4
9.76E-05,4.4,4.2
9.76E-05,4.4,3.8
9.76E-05,4.2,3.8
9.77E-05,4.2,3.8
9.77E-05,4.2,3.8
9.78E-05,4.4,3.6
9.78E-05,4.2,3.8
9.78E-05,4.2,3.6
9.79E-05,4,3.6
9.79E-05,4.2,3.6
9.80E-05,4,3.4
9.80E-05,4.2,3.2
9.80E-05,4,3.6
9.81E-05,3.8,3.4
9.81E-05,4,3
9.82E-05,4,3.4
9.82E-05,3.8,3.4
9.82E-05,3.8,3.6
9.83E-05,3.8,3.4
9.83E-05,3.8,3
9.84E-05,4,3
9.84E-05,3.8,3
9.84E-05,3.8,3
9.85E-05,3.6,2.4
9.85E-05,3.4,2.8
9.86E-05,3.6,2.6
9.86E-05,3.8,2.6
9.86E-05,3.8,2.8
9.87E-05,3.6,2.6
9.87E-05,3.8,2.4
9.88E-05,3.6,2.6
9.88E-05,3.6,2.6
9.88E-05,3.4,2.4
9.89E-05,3.8,2
9.89E-05,3.6,2
9.90E-05,3.4,2
9.90E-05,3.4,2.2
9.90E-05,3.6,2
9.91E-05,3.4,2
9.91E-05,3.4,2
9.92E-05,3.2,1.8
9.92E-05,3.4,1.8
9.92E-05,3.4,1.6
9.93E-05,3,1.4
9.93E-05,3,1.6
9.94E-05,3.2,1.4
9.94E-05,3,1.2
9.94E-05,3,1.4
9.95E-05,3.2,1.4
9.95E-05,3,1.4
9.96E-05,3,1.2
9.96E-05,3,1.2
9.96E-05,3,1
9.97E-05,3,1
9.97E-05,2.8,1
9.98E-05,3,0.8
9.98E-05,3,1
9.98E-05,2.8,0.8
9.99E-05,2.8,0.6
9.99E-05,2.6,0.6
1.00E-04,2.8,0.6
