Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,*build graph off of,,Time - square,Amplitude,,Time - circuit,Amplitude,1.839397206,3.160602794
,,,,,0.002616,0.004256,10.4,0.002616,0.004256,9.8,,
,,,,,0.00262,0.00426,10.4,0.00262,0.00426,9.8,,
,,,,,0.002624,0.004264,10.2,0.002624,0.004264,9.8,,
,,,,,0.002628,0.004268,10.4,0.002628,0.004268,9.8,,
,,,,,0.002632,0.004272,10.4,0.002632,0.004272,9.8,,
,,,,,0.002636,0.004276,10.4,0.002636,0.004276,9.8,,
,,,,,0.00264,0.00428,10.4,0.00264,0.00428,9.8,,
,,,,,0.002644,0.004284,10.4,0.002644,0.004284,9.8,,
,,,,,0.002648,0.004288,10.4,0.002648,0.004288,9.8,,
,,,,,0.002652,0.004292,10.2,0.002652,0.004292,9.8,,
,,,,,0.002656,0.004296,10.2,0.002656,0.004296,9.6,,
,,,,,0.00266,0.0043,10.4,0.00266,0.0043,9.8,,
,,,,,0.002664,0.004304,10.4,0.002664,0.004304,9.8,,
,,,,,0.002668,0.004308,10.4,0.002668,0.004308,9.8,,
,,,,,0.002672,0.004312,10.4,0.002672,0.004312,9.8,,
,,,,,0.002676,0.004316,10.2,0.002676,0.004316,9.8,,
,,,,,0.00268,0.00432,10.4,0.00268,0.00432,9.8,,
,,,,,0.002684,0.004324,10.2,0.002684,0.004324,9.8,,
,,,,,0.002688,0.004328,10.2,0.002688,0.004328,9.6,,
,,,,,0.002692,0.004332,10.4,0.002692,0.004332,9.8,,
,,,,,0.002696,0.004336,10.2,0.002696,0.004336,9.8,,
,,,,,0.0027,0.00434,10.4,0.0027,0.00434,9.8,,
,,,,,0.002704,0.004344,10.4,0.002704,0.004344,9.8,,
,,,,,0.002708,0.004348,10.2,0.002708,0.004348,9.8,,
,,,,,0.002712,0.004352,10.4,0.002712,0.004352,9.8,,
,,,,,0.002716,0.004356,10.4,0.002716,0.004356,9.8,,
,,,,,0.00272,0.00436,10.4,0.00272,0.00436,9.8,,
,,,,,0.002724,0.004364,10.4,0.002724,0.004364,9.6,,
,,,,,0.002728,0.004368,10.4,0.002728,0.004368,9.6,,
,,,,,0.002732,0.004372,10.2,0.002732,0.004372,9.8,,
,,,,,0.002736,0.004376,10.2,0.002736,0.004376,9.8,,
,,,,,0.00274,0.00438,10.4,0.00274,0.00438,9.8,,
,,,,,0.002744,0.004384,10.2,0.002744,0.004384,9.8,,
,,,,,0.002748,0.004388,10.4,0.002748,0.004388,9.6,,
,,,,,0.002752,0.004392,10.4,0.002752,0.004392,9.8,,
,,,,,0.002756,0.004396,10.2,0.002756,0.004396,9.8,,
,,,,,0.00276,0.0044,10.4,0.00276,0.0044,9.8,,
,,,,,0.002764,0.004404,10.4,0.002764,0.004404,9.8,,
,,,,,0.002768,0.004408,10.4,0.002768,0.004408,9.8,,
,,,,,0.002772,0.004412,10.4,0.002772,0.004412,9.6,,
,,,,,0.002776,0.004416,10.4,0.002776,0.004416,9.8,,
,,,,,0.00278,0.00442,10.4,0.00278,0.00442,9.8,,
,,,,,0.002784,0.004424,10.4,0.002784,0.004424,9.8,,
,,,,,0.002788,0.004428,10.4,0.002788,0.004428,9.8,,
,,,,,0.002792,0.004432,10.4,0.002792,0.004432,9.8,,
,,,,,0.002796,0.004436,10.2,0.002796,0.004436,9.8,,
,,,,,0.0028,0.00444,10.4,0.0028,0.00444,9.8,,
,,,,,0.002804,0.004444,10.4,0.002804,0.004444,9.8,,
,,,,,0.002808,0.004448,10.4,0.002808,0.004448,9.8,,
,,,,,0.002812,0.004452,10.4,0.002812,0.004452,9.8,,
,,,,,0.002816,0.004456,10.4,0.002816,0.004456,9.8,,
,,,,,0.00282,0.00446,10.4,0.00282,0.00446,9.8,,
,,,,,0.002824,0.004464,10.2,0.002824,0.004464,9.8,,
,,,,,0.002828,0.004468,10.4,0.002828,0.004468,9.8,,
,,,,,0.002832,0.004472,10.4,0.002832,0.004472,9.8,,
,,,,,0.002836,0.004476,10.4,0.002836,0.004476,9.8,,
,,,,,0.00284,0.00448,10.2,0.00284,0.00448,9.8,,
,,,,,0.002844,0.004484,10.4,0.002844,0.004484,9.8,,
,,,,,0.002848,0.004488,10.4,0.002848,0.004488,9.8,,
,,,,,0.002852,0.004492,10.2,0.002852,0.004492,9.8,,
,,,,,0.002856,0.004496,10.4,0.002856,0.004496,9.8,,
,,,,,0.00286,0.0045,10.4,0.00286,0.0045,9.8,,
,,,,,0.002864,0.004504,10.4,0.002864,0.004504,9.8,,
,,,,,0.002868,0.004508,10.4,0.002868,0.004508,9.8,,
,,,,,0.002872,0.004512,10.2,0.002872,0.004512,9.8,,
,,,,,0.002876,0.004516,10.4,0.002876,0.004516,9.8,,
,,,,,0.00288,0.00452,10.4,0.00288,0.00452,9.8,,
,,,,,0.002884,0.004524,10.2,0.002884,0.004524,9.8,,
,,,,,0.002888,0.004528,10.4,0.002888,0.004528,9.8,,
,,,,,0.002892,0.004532,10.2,0.002892,0.004532,9.8,,
,,,,,0.002896,0.004536,10.4,0.002896,0.004536,9.8,,
,,,,,0.0029,0.00454,10.4,0.0029,0.00454,9.8,,
,,,,,0.002904,0.004544,10.2,0.002904,0.004544,9.8,,
,,,,,0.002908,0.004548,10.4,0.002908,0.004548,9.8,,
,,,,,0.002912,0.004552,10.4,0.002912,0.004552,9.8,,
,,,,,0.002916,0.004556,10.4,0.002916,0.004556,9.8,,
,,,,,0.00292,0.00456,10.4,0.00292,0.00456,9.8,,
,,,,,0.002924,0.004564,10.4,0.002924,0.004564,9.8,,
,,,,,0.002928,0.004568,10.4,0.002928,0.004568,9.8,,
,,,,,0.002932,0.004572,10.4,0.002932,0.004572,9.8,,
,,,,,0.002936,0.004576,10.2,0.002936,0.004576,9.6,,
,,,,,0.00294,0.00458,10.4,0.00294,0.00458,9.8,,
,,,,,0.002944,0.004584,10.4,0.002944,0.004584,9.8,,
,,,,,0.002948,0.004588,10.4,0.002948,0.004588,9.8,,
,,,,,0.002952,0.004592,10.4,0.002952,0.004592,9.8,,
,,,,,0.002956,0.004596,10.2,0.002956,0.004596,9.8,,
,,,,,0.00296,0.0046,10.4,0.00296,0.0046,9.8,,
,,,,,0.002964,0.004604,10.4,0.002964,0.004604,9.8,,
,,,,,0.002968,0.004608,10.4,0.002968,0.004608,9.8,,
,,,,,0.002972,0.004612,10.2,0.002972,0.004612,9.8,,
,,,,,0.002976,0.004616,10.4,0.002976,0.004616,9.8,,
,,,,,0.00298,0.00462,10.4,0.00298,0.00462,9.8,,
,,,,,0.002984,0.004624,10.4,0.002984,0.004624,9.8,,
,,,,,0.002988,0.004628,10.4,0.002988,0.004628,9.8,,
,,,,,0.002992,0.004632,10.4,0.002992,0.004632,9.8,,
,,,,,0.002996,0.004636,10.4,0.002996,0.004636,9.8,,
,,,,,0.003,0.00464,10.2,0.003,0.00464,9.6,,
,,,,,0.003004,0.004644,10.4,0.003004,0.004644,9.8,,
,,,,,0.003008,0.004648,10.4,0.003008,0.004648,9.8,,
,,,,,0.003012,0.004652,10.4,0.003012,0.004652,9.8,,
,,,,,0.003016,0.004656,10.4,0.003016,0.004656,9.8,,
,,,,,0.00302,0.00466,10.2,0.00302,0.00466,9.8,,
,,,,,0.003024,0.004664,10.4,0.003024,0.004664,9.8,,
,,,,,0.003028,0.004668,10.4,0.003028,0.004668,9.6,,
,,,,,0.003032,0.004672,10.4,0.003032,0.004672,9.8,,
,,,,,0.003036,0.004676,10.4,0.003036,0.004676,9.8,,
,,,,,0.00304,0.00468,10.4,0.00304,0.00468,9.8,,
,,,,,0.003044,0.004684,10.4,0.003044,0.004684,9.8,,
,,,,,0.003048,0.004688,10.4,0.003048,0.004688,9.8,,
,,,,,0.003052,0.004692,10.4,0.003052,0.004692,9.8,,
,,,,,0.003056,0.004696,10.4,0.003056,0.004696,9.8,,
,,,,,0.00306,0.0047,10.4,0.00306,0.0047,9.8,,
,,,,,0.003064,0.004704,10.2,0.003064,0.004704,9.8,,
,,,,,0.003068,0.004708,10.4,0.003068,0.004708,9.8,,
,,,,,0.003072,0.004712,10.4,0.003072,0.004712,9.8,,
,,,,,0.003076,0.004716,10.2,0.003076,0.004716,9.8,,
,,,,,0.00308,0.00472,10.4,0.00308,0.00472,9.8,,
,,,,,0.003084,0.004724,10.2,0.003084,0.004724,9.8,,
,,,,,0.003088,0.004728,10.4,0.003088,0.004728,9.8,,
,,,,,0.003092,0.004732,10.4,0.003092,0.004732,9.8,,
,,,,,0.003096,0.004736,10.4,0.003096,0.004736,9.8,,
,,,,,0.0031,0.00474,10.4,0.0031,0.00474,9.6,,
,,,,,0.003104,0.004744,10.2,0.003104,0.004744,9.8,,
,,,,,0.003108,0.004748,10.4,0.003108,0.004748,9.8,,
,,,,,0.003112,0.004752,10.4,0.003112,0.004752,9.6,,
,,,,,0.003116,0.004756,10.4,0.003116,0.004756,9.8,,
,,,,,0.00312,0.00476,10.4,0.00312,0.00476,9.8,,
,,,,,0.003124,0.004764,10.4,0.003124,0.004764,9.8,,
,,,,,0.003128,0.004768,10.4,0.003128,0.004768,9.8,,
,,,,,0.003132,0.004772,10.4,0.003132,0.004772,9.8,,
,,,,,0.003136,0.004776,10.2,0.003136,0.004776,9.8,,
,,,,,0.00314,0.00478,10.2,0.00314,0.00478,9.8,,
,,,,,0.003144,0.004784,10.4,0.003144,0.004784,9.8,,
,,,,,0.003148,0.004788,10.4,0.003148,0.004788,9.8,,
,,,,,0.003152,0.004792,10.4,0.003152,0.004792,9.8,,
,,,,,0.003156,0.004796,10.4,0.003156,0.004796,9.8,,
,,,,,0.00316,0.0048,10.4,0.00316,0.0048,9.8,,
,,,,,0.003164,0.004804,10.4,0.003164,0.004804,9.8,,
,,,,,0.003168,0.004808,10.4,0.003168,0.004808,9.8,,
,,,,,0.003172,0.004812,10.4,0.003172,0.004812,9.8,,
,,,,,0.003176,0.004816,10.4,0.003176,0.004816,9.8,,
,,,,,0.00318,0.00482,10.4,0.00318,0.00482,9.8,,
,,,,,0.003184,0.004824,10.4,0.003184,0.004824,9.6,,
,,,,,0.003188,0.004828,10.4,0.003188,0.004828,9.6,,
,,,,,0.003192,0.004832,10.4,0.003192,0.004832,9.8,,
,,,,,0.003196,0.004836,10.4,0.003196,0.004836,9.8,,
,,,,,0.0032,0.00484,10.4,0.0032,0.00484,9.8,,
,,,,,0.003204,0.004844,10.4,0.003204,0.004844,9.8,,
,,,,,0.003208,0.004848,10.4,0.003208,0.004848,9.8,,
,,,,,0.003212,0.004852,10.4,0.003212,0.004852,9.8,,
,,,,,0.003216,0.004856,10.4,0.003216,0.004856,9.8,,
,,,,,0.00322,0.00486,10.4,0.00322,0.00486,9.8,,
,,,,,0.003224,0.004864,10.4,0.003224,0.004864,9.8,,
,,,,,0.003228,0.004868,10.4,0.003228,0.004868,9.8,,
,,,,,0.003232,0.004872,10.2,0.003232,0.004872,9.8,,
,,,,,0.003236,0.004876,10.4,0.003236,0.004876,9.8,,
,,,,,0.00324,0.00488,10.4,0.00324,0.00488,9.8,,
,,,,,0.003244,0.004884,10.4,0.003244,0.004884,9.8,,
,,,,,0.003248,0.004888,10.4,0.003248,0.004888,9.8,,
,,,,,0.003252,0.004892,10.4,0.003252,0.004892,9.8,,
,,,,,0.003256,0.004896,10.4,0.003256,0.004896,9.8,,
,,,,,0.00326,0.0049,10.4,0.00326,0.0049,9.8,,
,,,,,0.003264,0.004904,10.4,0.003264,0.004904,9.8,,
,,,,,0.003268,0.004908,10.4,0.003268,0.004908,9.8,,
,,,,,0.003272,0.004912,10.2,0.003272,0.004912,9.8,,
,,,,,0.003276,0.004916,10.4,0.003276,0.004916,9.8,,
,,,,,0.00328,0.00492,10.2,0.00328,0.00492,9.8,,
,,,,,0.003284,0.004924,10.2,0.003284,0.004924,9.8,,
,,,,,0.003288,0.004928,10.4,0.003288,0.004928,9.8,,
,,,,,0.003292,0.004932,10.4,0.003292,0.004932,9.6,,
,,,,,0.003296,0.004936,10.4,0.003296,0.004936,9.8,,
,,,,,0.0033,0.00494,10.4,0.0033,0.00494,9.8,,
,,,,,0.003304,0.004944,10.4,0.003304,0.004944,9.8,,
,,,,,0.003308,0.004948,10.2,0.003308,0.004948,9.8,,
,,,,,0.003312,0.004952,10.4,0.003312,0.004952,9.8,,
,,,,,0.003316,0.004956,10.4,0.003316,0.004956,9.8,,
,,,,,0.00332,0.00496,10.4,0.00332,0.00496,9.8,,
,,,,,0.003324,0.004964,10.4,0.003324,0.004964,9.8,,
,,,,,0.003328,0.004968,10.4,0.003328,0.004968,9.8,,
,,,,,0.003332,0.004972,10.4,0.003332,0.004972,9.8,,
,,,,,0.003336,0.004976,10.2,0.003336,0.004976,9.8,,
,,,,,0.00334,0.00498,10.4,0.00334,0.00498,9.6,,
,,,,,0.003344,0.004984,10.4,0.003344,0.004984,9.8,,
,,,,,0.003348,0.004988,10.4,0.003348,0.004988,9.8,,
,,,,,0.003352,0.004992,10.2,0.003352,0.004992,9.8,,
,,,,,0.003356,0.004996,10.4,0.003356,0.004996,9.8,,
,,,,,0.00336,0.005,10.4,0.00336,0.005,9.8,,
,,,,,0.003364,0.005004,10.4,0.003364,0.005004,9.8,,
,,,,,0.003368,0.005008,10.4,0.003368,0.005008,9.8,,
,,,,,0.003372,0.005012,10.4,0.003372,0.005012,9.8,,
,,,,,0.003376,0.005016,10.4,0.003376,0.005016,9.6,,
,,,,,0.00338,0.00502,10.4,0.00338,0.00502,9.8,,
,,,,,0.003384,0.005024,10.4,0.003384,0.005024,9.8,,
,,,,,0.003388,0.005028,10.4,0.003388,0.005028,9.8,,
,,,,,0.003392,0.005032,10.4,0.003392,0.005032,9.8,,
,,,,,0.003396,0.005036,10.4,0.003396,0.005036,9.8,,
,,,,,0.0034,0.00504,10.4,0.0034,0.00504,9.8,,
,,,,,0.003404,0.005044,10.2,0.003404,0.005044,9.8,,
,,,,,0.003408,0.005048,10.4,0.003408,0.005048,9.8,,
,,,,,0.003412,0.005052,10.4,0.003412,0.005052,9.8,,
,,,,,0.003416,0.005056,10.2,0.003416,0.005056,9.8,,
,,,,,0.00342,0.00506,10.4,0.00342,0.00506,9.6,,
,,,,,0.003424,0.005064,10.4,0.003424,0.005064,9.8,,
,,,,,0.003428,0.005068,10.4,0.003428,0.005068,9.8,,
,,,,,0.003432,0.005072,10.4,0.003432,0.005072,9.8,,
,,,,,0.003436,0.005076,10.4,0.003436,0.005076,9.8,,
,,,,,0.00344,0.00508,10.4,0.00344,0.00508,9.8,,
,,,,,0.003444,0.005084,10.4,0.003444,0.005084,9.8,,
,,,,,0.003448,0.005088,10.4,0.003448,0.005088,9.8,,
,,,,,0.003452,0.005092,10.4,0.003452,0.005092,9.8,,
,,,,,0.003456,0.005096,10.4,0.003456,0.005096,9.8,,
,,,,,0.00346,0.0051,10.2,0.00346,0.0051,9.8,,
,,,,,0.003464,0.005104,10.4,0.003464,0.005104,9.8,,
,,,,,0.003468,0.005108,10.4,0.003468,0.005108,9.8,,
,,,,,0.003472,0.005112,10.4,0.003472,0.005112,9.8,,
,,,,,0.003476,0.005116,10.4,0.003476,0.005116,9.8,,
,,,,,0.00348,0.00512,10.4,0.00348,0.00512,9.8,,
,,,,,0.003484,0.005124,10.4,0.003484,0.005124,9.8,,
,,,,,0.003488,0.005128,10.4,0.003488,0.005128,9.8,,
,,,,,0.003492,0.005132,10.4,0.003492,0.005132,9.8,,
,,,,,0.003496,0.005136,10.2,0.003496,0.005136,9.8,,
,,,,,0.0035,0.00514,10.4,0.0035,0.00514,9.8,,
,,,,,0.003504,0.005144,10.4,0.003504,0.005144,9.6,,
,,,,,0.003508,0.005148,10.4,0.003508,0.005148,9.8,,
,,,,,0.003512,0.005152,10.4,0.003512,0.005152,9.8,,
,,,,,0.003516,0.005156,10.4,0.003516,0.005156,9.8,,
,,,,,0.00352,0.00516,10.4,0.00352,0.00516,9.6,,
,,,,,0.003524,0.005164,10.4,0.003524,0.005164,9.8,,
,,,,,0.003528,0.005168,10.4,0.003528,0.005168,9.8,,
,,,,,0.003532,0.005172,10.4,0.003532,0.005172,9.6,,
,,,,,0.003536,0.005176,10.4,0.003536,0.005176,9.8,,
,,,,,0.00354,0.00518,10.4,0.00354,0.00518,9.8,,
,,,,,0.003544,0.005184,10.4,0.003544,0.005184,9.8,,
,,,,,0.003548,0.005188,10.2,0.003548,0.005188,9.6,,
,,,,,0.003552,0.005192,10.4,0.003552,0.005192,9.8,,
,,,,,0.003556,0.005196,10.4,0.003556,0.005196,9.8,,
,,,,,0.00356,0.0052,10.4,0.00356,0.0052,9.8,,
,,,,,0.003564,0.005204,10.4,0.003564,0.005204,9.8,,
,,,,,0.003568,0.005208,10.4,0.003568,0.005208,9.8,,
,,,,,0.003572,0.005212,10.4,0.003572,0.005212,9.8,,
,,,,,0.003576,0.005216,10.2,0.003576,0.005216,9.8,,
,,,,,0.00358,0.00522,10.4,0.00358,0.00522,9.6,,
,,,,,0.003584,0.005224,10.4,0.003584,0.005224,9.8,,
,,,,,0.003588,0.005228,10.4,0.003588,0.005228,9.8,,
,,,,,0.003592,0.005232,10.4,0.003592,0.005232,9.8,,
,,,,,0.003596,0.005236,10.4,0.003596,0.005236,9.8,,
,,,,,0.0036,0.00524,10.4,0.0036,0.00524,9.8,,
,,,,,0.003604,0.005244,10.4,0.003604,0.005244,9.8,,
,,,,,0.003608,0.005248,10.4,0.003608,0.005248,9.8,,
,,,,,0.003612,0.005252,10.4,0.003612,0.005252,9.8,,
,,,,,0.003616,0.005256,10.4,0.003616,0.005256,9.8,,
,,,,,0.00362,0.00526,10.4,0.00362,0.00526,9.8,,
,,,,,0.003624,0.005264,10.4,0.003624,0.005264,9.8,,
,,,,,0.003628,0.005268,10.4,0.003628,0.005268,9.8,,
,,,,,0.003632,0.005272,10.4,0.003632,0.005272,9.8,,
,,,,,0.003636,0.005276,10.2,0.003636,0.005276,9.6,,
,,,,,0.00364,0.00528,10.2,0.00364,0.00528,9.8,,
,,,,,0.003644,0.005284,10.2,0.003644,0.005284,9.8,,
,,,,,0.003648,0.005288,10.4,0.003648,0.005288,9.8,,
,,,,,0.003652,0.005292,10.4,0.003652,0.005292,9.8,,
,,,,,0.003656,0.005296,10.4,0.003656,0.005296,9.8,,
,,,,,0.00366,0.0053,10.4,0.00366,0.0053,9.8,,
,,,,,0.003664,0.005304,10.2,0.003664,0.005304,9.8,,
,,,,,0.003668,0.005308,10.4,0.003668,0.005308,9.8,,
,,,,,0.003672,0.005312,10.2,0.003672,0.005312,9.8,,
,,,,,0.003676,0.005316,10.4,0.003676,0.005316,9.8,,
,,,,,0.00368,0.00532,10.4,0.00368,0.00532,9.6,,
,,,,,0.003684,0.005324,10.4,0.003684,0.005324,9.8,,
,,,,,0.003688,0.005328,10.4,0.003688,0.005328,9.8,,
,,,,,0.003692,0.005332,10.4,0.003692,0.005332,9.8,,
,,,,,0.003696,0.005336,10.2,0.003696,0.005336,9.8,,
,,,,,0.0037,0.00534,10.4,0.0037,0.00534,9.8,,
,,,,,0.003704,0.005344,10.2,0.003704,0.005344,9.8,,
,,,,,0.003708,0.005348,10.4,0.003708,0.005348,9.8,,
,,,,,0.003712,0.005352,10.4,0.003712,0.005352,9.8,,
,,,,,0.003716,0.005356,10.4,0.003716,0.005356,9.8,,
,,,,,0.00372,0.00536,10.4,0.00372,0.00536,9.8,,
,,,,,0.003724,0.005364,10.4,0.003724,0.005364,9.6,,
,,,,,0.003728,0.005368,10.4,0.003728,0.005368,9.8,,
,,,,,0.003732,0.005372,10.4,0.003732,0.005372,9.8,,
,,,,,0.003736,0.005376,10.4,0.003736,0.005376,9.8,,
,,,,,0.00374,0.00538,10.4,0.00374,0.00538,9.6,,
,,,,,0.003744,0.005384,10.4,0.003744,0.005384,9.8,,
,,,,,0.003748,0.005388,10.2,0.003748,0.005388,9.8,,
,,,,,0.003752,0.005392,10.4,0.003752,0.005392,9.8,,
,,,,,0.003756,0.005396,10.4,0.003756,0.005396,9.8,,
,,,,,0.00376,0.0054,10.2,0.00376,0.0054,9.8,,
,,,,,0.003764,0.005404,10.4,0.003764,0.005404,9.8,,
,,,,,0.003768,0.005408,10.4,0.003768,0.005408,9.8,,
,,,,,0.003772,0.005412,10.4,0.003772,0.005412,9.8,,
,,,,,0.003776,0.005416,10.2,0.003776,0.005416,9.8,,
,,,,,0.00378,0.00542,10.4,0.00378,0.00542,9.8,,
,,,,,0.003784,0.005424,10.2,0.003784,0.005424,9.8,,
,,,,,0.003788,0.005428,10.2,0.003788,0.005428,9.8,,
,,,,,0.003792,0.005432,10.4,0.003792,0.005432,9.8,,
,,,,,0.003796,0.005436,10.4,0.003796,0.005436,9.8,,
,,,,,0.0038,0.00544,10.4,0.0038,0.00544,9.8,,
,,,,,0.003804,0.005444,10.4,0.003804,0.005444,9.8,,
,,,,,0.003808,0.005448,10.4,0.003808,0.005448,9.8,,
,,,,,0.003812,0.005452,10.4,0.003812,0.005452,9.8,,
,,,,,0.003816,0.005456,10.4,0.003816,0.005456,9.6,,
,,,,,0.00382,0.00546,10.4,0.00382,0.00546,9.6,,
,,,,,0.003824,0.005464,10.4,0.003824,0.005464,9.8,,
,,,,,0.003828,0.005468,10.4,0.003828,0.005468,9.8,,
,,,,,0.003832,0.005472,10.2,0.003832,0.005472,9.8,,
,,,,,0.003836,0.005476,10.4,0.003836,0.005476,9.8,,
,,,,,0.00384,0.00548,10.4,0.00384,0.00548,9.8,,
,,,,,0.003844,0.005484,10.4,0.003844,0.005484,9.8,,
,,,,,0.003848,0.005488,10.4,0.003848,0.005488,9.8,,
,,,,,0.003852,0.005492,10.2,0.003852,0.005492,9.8,,
,,,,,0.003856,0.005496,10.4,0.003856,0.005496,9.8,,
,,,,,0.00386,0.0055,10.4,0.00386,0.0055,9.8,,
,,,,,0.003864,0.005504,10.4,0.003864,0.005504,9.8,,
,,,,,0.003868,0.005508,10.4,0.003868,0.005508,9.8,,
,,,,,0.003872,0.005512,10.4,0.003872,0.005512,9.8,,
,,,,,0.003876,0.005516,10.4,0.003876,0.005516,9.8,,
,,,,,0.00388,0.00552,10.4,0.00388,0.00552,9.8,,
,,,,,0.003884,0.005524,10.4,0.003884,0.005524,9.6,,
,,,,,0.003888,0.005528,10.4,0.003888,0.005528,9.8,,
,,,,,0.003892,0.005532,10.4,0.003892,0.005532,9.8,,
,,,,,0.003896,0.005536,10.4,0.003896,0.005536,9.8,,
,,,,,0.0039,0.00554,10.4,0.0039,0.00554,9.8,,
,,,,,0.003904,0.005544,10.4,0.003904,0.005544,9.8,,
,,,,,0.003908,0.005548,10.4,0.003908,0.005548,9.8,,
,,,,,0.003912,0.005552,10.4,0.003912,0.005552,9.8,,
,,,,,0.003916,0.005556,10.4,0.003916,0.005556,9.6,,
,,,,,0.00392,0.00556,10.4,0.00392,0.00556,9.8,,
,,,,,0.003924,0.005564,10.4,0.003924,0.005564,9.8,,
,,,,,0.003928,0.005568,10.4,0.003928,0.005568,9.8,,
,,,,,0.003932,0.005572,10.4,0.003932,0.005572,9.8,,
,,,,,0.003936,0.005576,10.4,0.003936,0.005576,9.8,,
,,,,,0.00394,0.00558,10.4,0.00394,0.00558,9.8,,
,,,,,0.003944,0.005584,10.2,0.003944,0.005584,9.8,,
,,,,,0.003948,0.005588,10.4,0.003948,0.005588,9.8,,
,,,,,0.003952,0.005592,10.4,0.003952,0.005592,9.8,,
,,,,,0.003956,0.005596,10.4,0.003956,0.005596,9.8,,
,,,,,0.00396,0.0056,10.4,0.00396,0.0056,9.8,,
,,,,,0.003964,0.005604,10.4,0.003964,0.005604,9.8,,
,,,,,0.003968,0.005608,10.4,0.003968,0.005608,9.8,,
,,,,,0.003972,0.005612,10.4,0.003972,0.005612,9.8,,
,,,,,0.003976,0.005616,10.2,0.003976,0.005616,9.8,,
,,,,,0.00398,0.00562,10.4,0.00398,0.00562,9.8,,
,,,,,0.003984,0.005624,10.2,0.003984,0.005624,9.8,,
,,,,,0.003988,0.005628,10.4,0.003988,0.005628,9.8,,
,,,,,0.003992,0.005632,10.4,0.003992,0.005632,9.8,,
,,,,,0.003996,0.005636,10.4,0.003996,0.005636,9.8,,
,,,,,0.004,0.00564,10.4,0.004,0.00564,9.8,,
,,,,,0.004004,0.005644,10.4,0.004004,0.005644,9.8,,
,,,,,0.004008,0.005648,10.4,0.004008,0.005648,9.8,,
,,,,,0.004012,0.005652,10.4,0.004012,0.005652,9.8,,
,,,,,0.004016,0.005656,10.4,0.004016,0.005656,9.8,,
,,,,,0.00402,0.00566,10.4,0.00402,0.00566,9.8,,
,,,,,0.004024,0.005664,10.4,0.004024,0.005664,9.8,,
,,,,,0.004028,0.005668,10.4,0.004028,0.005668,9.8,,
,,,,,0.004032,0.005672,10.4,0.004032,0.005672,9.8,,
,,,,,0.004036,0.005676,10.4,0.004036,0.005676,9.8,,
,,,,,0.00404,0.00568,10.4,0.00404,0.00568,9.8,,
,,,,,0.004044,0.005684,10.4,0.004044,0.005684,9.8,,
,,,,,0.004048,0.005688,10.4,0.004048,0.005688,9.8,,
,,,,,0.004052,0.005692,10.4,0.004052,0.005692,9.8,,
,,,,,0.004056,0.005696,10.4,0.004056,0.005696,9.8,,
,,,,,0.00406,0.0057,10.4,0.00406,0.0057,9.8,,
,,,,,0.004064,0.005704,10.4,0.004064,0.005704,9.8,,
,,,,,0.004068,0.005708,10.2,0.004068,0.005708,9.8,,
,,,,,0.004072,0.005712,10.2,0.004072,0.005712,9.8,,
,,,,,0.004076,0.005716,10.4,0.004076,0.005716,9.8,,
,,,,,0.00408,0.00572,10.4,0.00408,0.00572,9.8,,
,,,,,0.004084,0.005724,10.4,0.004084,0.005724,9.8,,
,,,,,0.004088,0.005728,10.4,0.004088,0.005728,9.8,,
,,,,,0.004092,0.005732,10.4,0.004092,0.005732,9.8,,
,,,,,0.004096,0.005736,10.4,0.004096,0.005736,9.8,,
,,,,,0.0041,0.00574,10.4,0.0041,0.00574,9.8,,
,,,,,0.004104,0.005744,10.4,0.004104,0.005744,9.8,,
,,,,,0.004108,0.005748,10.4,0.004108,0.005748,9.8,,
,,,,,0.004112,0.005752,10.4,0.004112,0.005752,9.8,,
,,,,,0.004116,0.005756,10.4,0.004116,0.005756,9.8,,
,,,,,0.00412,0.00576,10.4,0.00412,0.00576,9.6,,
,,,,,0.004124,0.005764,10.4,0.004124,0.005764,9.8,,
,,,,,0.004128,0.005768,10.2,0.004128,0.005768,9.8,,
,,,,,0.004132,0.005772,10.4,0.004132,0.005772,9.8,,
,,,,,0.004136,0.005776,10.4,0.004136,0.005776,9.8,,
,,,,,0.00414,0.00578,10.4,0.00414,0.00578,9.8,,
,,,,,0.004144,0.005784,10.4,0.004144,0.005784,9.8,,
,,,,,0.004148,0.005788,10.4,0.004148,0.005788,9.8,,
,,,,,0.004152,0.005792,10.4,0.004152,0.005792,9.8,,
,,,,,0.004156,0.005796,10.2,0.004156,0.005796,9.8,,
,,,,,0.00416,0.0058,10.4,0.00416,0.0058,9.8,,
,,,,,0.004164,0.005804,10.4,0.004164,0.005804,9.8,,
,,,,,0.004168,0.005808,10.4,0.004168,0.005808,9.8,,
,,,,,0.004172,0.005812,10.4,0.004172,0.005812,9.8,,
,,,,,0.004176,0.005816,10.4,0.004176,0.005816,9.8,,
,,,,,0.00418,0.00582,10.4,0.00418,0.00582,9.8,,
,,,,,0.004184,0.005824,10.2,0.004184,0.005824,9.8,,
,,,,,0.004188,0.005828,10.4,0.004188,0.005828,9.8,,
,,,,,0.004192,0.005832,10.4,0.004192,0.005832,9.8,,
,,,,,0.004196,0.005836,10.4,0.004196,0.005836,9.8,,
,,,,,0.0042,0.00584,10.4,0.0042,0.00584,9.8,,
